200508.0,123.18,AL
200509.0,123.72,AL
200510.0,124.54,AL
200511.0,125.42,AL
200512.0,126.04,AL
200601.0,126.72,AL
200602.0,127.59,AL
200603.0,128.65,AL
200604.0,130.01,AL
200605.0,131.3,AL
200606.0,132.22,AL
200607.0,132.85,AL
200608.0,133.28,AL
200609.0,133.4,AL
200610.0,133.32,AL
200611.0,133.36,AL
200612.0,133.34,AL
200701.0,133.07,AL
200702.0,133.36,AL
200703.0,134.45,AL
200704.0,135.53,AL
200705.0,136.43,AL
200706.0,136.99,AL
200707.0,137.02,AL
200708.0,136.73,AL
200709.0,136.15,AL
200710.0,135.41,AL
200711.0,134.51,AL
200712.0,133.46,AL
200801.0,132.82,AL
200802.0,132.82,AL
200803.0,133.28,AL
200804.0,133.93,AL
200805.0,134.28,AL
200806.0,134.3,AL
200807.0,134.27,AL
200808.0,133.82,AL
200809.0,132.68,AL
200810.0,131.11,AL
200811.0,129.27,AL
200812.0,127.75,AL
200901.0,127.0,AL
200902.0,126.68,AL
200903.0,126.53,AL
200904.0,126.81,AL
200905.0,127.16,AL
200906.0,127.03,AL
200907.0,126.72,AL
200908.0,126.42,AL
200909.0,126.32,AL
200910.0,126.53,AL
200911.0,126.3,AL
200912.0,125.41,AL
201001.0,124.25,AL
201002.0,123.04,AL
201003.0,122.24,AL
201004.0,122.27,AL
201005.0,122.53,AL
201006.0,122.15,AL
201007.0,121.23,AL
201008.0,120.27,AL
201009.0,119.35,AL
201010.0,118.41,AL
201011.0,117.37,AL
201012.0,116.36,AL
201101.0,115.6,AL
201102.0,115.25,AL
201103.0,115.42,AL
201104.0,115.91,AL
201105.0,116.23,AL
201106.0,116.27,AL
201107.0,116.03,AL
201108.0,115.42,AL
201109.0,114.43,AL
201110.0,113.38,AL
201111.0,112.85,AL
201112.0,112.78,AL
201201.0,112.89,AL
201202.0,113.24,AL
201203.0,113.95,AL
201204.0,115.12,AL
201205.0,116.41,AL
201206.0,117.15,AL
201207.0,117.09,AL
201208.0,116.66,AL
201209.0,116.22,AL
201210.0,115.78,AL
201211.0,115.56,AL
201212.0,115.58,AL
201301.0,115.66,AL
201302.0,116.02,AL
201303.0,116.93,AL
201304.0,118.14,AL
201305.0,119.41,AL
201306.0,120.59,AL
201307.0,121.23,AL
201308.0,121.23,AL
201309.0,120.82,AL
201310.0,120.06,AL
201311.0,119.44,AL
201312.0,119.38,AL
201401.0,119.9,AL
201402.0,120.73,AL
201403.0,121.51,AL
201404.0,122.26,AL
201405.0,122.99,AL
201406.0,123.74,AL
201407.0,124.39,AL
201408.0,124.59,AL
201409.0,124.14,AL
201410.0,123.37,AL
201411.0,122.88,AL
201412.0,122.87,AL
201501.0,123.27,AL
201502.0,123.81,AL
201503.0,124.56,AL
201504.0,125.49,AL
201505.0,126.48,AL
201506.0,127.36,AL
201507.0,127.85,AL
201508.0,127.85,AL
201509.0,127.32,AL
201510.0,126.71,AL
201511.0,126.27,AL
201512.0,126.03,AL
201601.0,126.25,AL
201602.0,127.03,AL
201603.0,128.13,AL
201604.0,129.5,AL
201605.0,130.84,AL
201606.0,131.9,AL
201607.0,132.73,AL
201608.0,133.12,AL
201609.0,132.94,AL
201610.0,132.23,AL
201611.0,131.45,AL
201612.0,131.06,AL
201701.0,131.26,AL
201702.0,132.23,AL
201703.0,133.82,AL
201704.0,135.56,AL
201705.0,136.83,AL
201706.0,137.31,AL
201707.0,137.05,AL
201708.0,136.83,AL
201709.0,137.18,AL
201710.0,137.69,AL
201711.0,137.91,AL
